Customer ID,Recency,Frequency,Monetary,Days_Since_Last_Purchase,Churn_Risk,R_score,F_score,M_score,RFM_Score,Segment
13941.0,7,11,6009.34,7,Low Risk,4,4,4,444,VIP Customers
13942.0,169,1,320.0,169,High Risk,1,1,2,112,At Risk Customers
13943.0,212,1,246.54,212,High Risk,1,1,1,111,At Risk Customers
13944.0,288,1,200.43,288,High Risk,1,1,1,111,At Risk Customers
13945.0,29,2,854.15,29,Low Risk,3,2,3,323,Regular Customers
13946.0,11,3,1314.66,11,Low Risk,4,3,3,433,Loyal Customers
13948.0,46,3,446.76,46,Low Risk,3,3,2,332,Loyal Customers
13952.0,15,12,9572.45,15,Low Risk,4,4,4,444,VIP Customers
13953.0,44,5,3125.0,44,Low Risk,3,3,4,334,Loyal Customers
13955.0,10,1,221.10999999999999,10,Low Risk,4,1,1,411,Regular Customers
13957.0,52,3,458.25,52,Low Risk,3,3,2,332,Loyal Customers
13958.0,14,8,4709.2300000000005,14,Low Risk,4,4,4,444,VIP Customers
13959.0,34,3,470.73,34,Low Risk,3,3,2,332,Loyal Customers
13961.0,27,1,538.4,27,Low Risk,3,1,2,312,Regular Customers
13962.0,70,1,193.25,70,Low Risk,2,1,1,211,At Risk Customers
13963.0,2,14,2347.33,2,Low Risk,4,4,4,444,VIP Customers
13964.0,22,2,438.9,22,Low Risk,3,2,2,322,Regular Customers
13965.0,111,3,996.61,111,High Risk,2,3,3,233,Loyal Customers
13966.0,70,1,384.26,70,Low Risk,2,1,2,212,At Risk Customers
13967.0,31,1,85.6,31,Low Risk,3,1,1,311,Regular Customers
13968.0,58,1,123.66,58,Low Risk,2,1,1,211,At Risk Customers
13969.0,0,18,4266.88,0,Low Risk,4,4,4,444,VIP Customers
13970.0,21,2,846.55,21,Low Risk,3,2,3,323,Regular Customers
13971.0,58,6,1909.31,58,Low Risk,2,4,4,244,Loyal Customers
13974.0,217,1,264.13,217,High Risk,1,1,1,111,At Risk Customers
13975.0,28,6,2795.16,28,Low Risk,3,4,4,344,Loyal Customers
13976.0,141,3,834.38,141,High Risk,1,3,3,133,Loyal Customers
13977.0,46,1,519.8100000000001,46,Low Risk,3,1,2,312,Regular Customers
13979.0,28,6,2510.06,28,Low Risk,3,4,4,344,Loyal Customers
13980.0,74,4,568.68,74,Low Risk,2,3,2,232,Loyal Customers
13981.0,50,1,331.14,50,Low Risk,3,1,2,312,Regular Customers
13982.0,0,6,2511.08,0,Low Risk,4,4,4,444,VIP Customers
13983.0,1,10,4479.82,1,Low Risk,4,4,4,444,VIP Customers
13984.0,1,8,1128.09,1,Low Risk,4,4,3,443,VIP Customers
13985.0,9,7,2960.73,9,Low Risk,4,4,4,444,VIP Customers
13987.0,14,2,682.54,14,Low Risk,4,2,2,422,Regular Customers
13988.0,18,2,609.84,18,Low Risk,3,2,2,322,Regular Customers
13989.0,99,3,759.98,99,High Risk,2,3,3,233,Loyal Customers
13992.0,15,2,142.7,15,Low Risk,4,2,1,421,Regular Customers
13993.0,14,10,3309.35,14,Low Risk,4,4,4,444,VIP Customers
13995.0,14,9,2508.32,14,Low Risk,4,4,4,444,VIP Customers
13996.0,21,2,895.76,21,Low Risk,3,2,3,323,Regular Customers
13997.0,154,3,376.46,154,High Risk,1,3,2,132,Loyal Customers
13998.0,81,3,566.7,81,Low Risk,2,3,2,232,Loyal Customers
13999.0,9,17,5600.45,9,Low Risk,4,4,4,444,VIP Customers
14000.0,49,4,1410.68,49,Low Risk,3,3,3,333,Loyal Customers
14001.0,8,7,2487.01,8,Low Risk,4,4,4,444,VIP Customers
14003.0,367,1,209.41,367,High Risk,1,1,1,111,At Risk Customers
14004.0,28,4,1675.81,28,Low Risk,3,3,3,333,Loyal Customers
14006.0,163,4,1234.48,163,High Risk,1,3,3,133,Loyal Customers
14007.0,147,1,79.48,147,High Risk,1,1,1,111,At Risk Customers
14008.0,67,1,509.04,67,Low Risk,2,1,2,212,At Risk Customers
14009.0,97,1,404.3,97,High Risk,2,1,2,212,At Risk Customers
14010.0,200,2,445.15,200,High Risk,1,2,2,122,At Risk Customers
14011.0,115,2,457.82,115,High Risk,2,2,2,222,At Risk Customers
14013.0,15,2,611.5500000000001,15,Low Risk,4,2,2,422,Regular Customers
14014.0,11,2,1443.03,11,Low Risk,4,2,3,423,Regular Customers
14016.0,31,7,7062.2,31,Low Risk,3,4,4,344,Loyal Customers
14017.0,206,1,229.75,206,High Risk,1,1,1,111,At Risk Customers
14018.0,280,1,367.15000000000003,280,High Risk,1,1,2,112,At Risk Customers
14020.0,111,2,606.21,111,High Risk,2,2,2,222,At Risk Customers
14021.0,9,4,1084.68,9,Low Risk,4,3,3,433,Loyal Customers
14022.0,121,1,352.15000000000003,121,High Risk,2,1,2,212,At Risk Customers
14024.0,25,1,318.04,25,Low Risk,3,1,2,312,Regular Customers
14025.0,99,8,4057.9,99,High Risk,2,4,4,244,Loyal Customers
14026.0,105,2,713.11,105,High Risk,2,2,3,223,At Risk Customers
14028.0,185,3,10396.5,185,High Risk,1,3,4,134,Loyal Customers
14030.0,1,14,5839.46,1,Low Risk,4,4,4,444,VIP Customers
14031.0,0,27,23632.72,0,Low Risk,4,4,4,444,VIP Customers
14032.0,1,6,1874.68,1,Low Risk,4,4,4,444,VIP Customers
14033.0,190,1,109.44,190,High Risk,1,1,1,111,At Risk Customers
14035.0,41,4,1366.73,41,Low Risk,3,3,3,333,Loyal Customers
14037.0,113,4,689.75,113,High Risk,2,3,2,232,Loyal Customers
14038.0,32,2,1509.5,32,Low Risk,3,2,3,323,Regular Customers
14039.0,210,1,115.08000000000001,210,High Risk,1,1,1,111,At Risk Customers
14040.0,21,23,8963.49,21,Low Risk,3,4,4,344,Loyal Customers
14042.0,360,1,431.98,360,High Risk,1,1,2,112,At Risk Customers
14043.0,126,2,302.6,126,High Risk,2,2,1,221,At Risk Customers
14044.0,53,6,2431.28,53,Low Risk,2,4,4,244,Loyal Customers
14045.0,8,13,9653.279999999999,8,Low Risk,4,4,4,444,VIP Customers
14047.0,7,10,2946.42,7,Low Risk,4,4,4,444,VIP Customers
14048.0,17,2,338.76,17,Low Risk,4,2,2,422,Regular Customers
14049.0,22,9,7444.68,22,Low Risk,3,4,4,344,Loyal Customers
14051.0,1,15,6784.01,1,Low Risk,4,4,4,444,VIP Customers
14052.0,25,1,241.3,25,Low Risk,3,1,1,311,Regular Customers
14053.0,32,2,312.05,32,Low Risk,3,2,2,322,Regular Customers
14055.0,212,2,795.3199999999999,212,High Risk,1,2,3,123,At Risk Customers
14057.0,16,5,2135.0,16,Low Risk,4,3,4,434,Loyal Customers
14058.0,97,2,469.19,97,High Risk,2,2,2,222,At Risk Customers
14060.0,1,13,3378.66,1,Low Risk,4,4,4,444,VIP Customers
14061.0,142,3,917.4300000000001,142,High Risk,1,3,3,133,Loyal Customers
14062.0,9,12,15120.800000000001,9,Low Risk,4,4,4,444,VIP Customers
14063.0,73,9,22710.2,73,Low Risk,2,4,4,244,Loyal Customers
14064.0,65,10,1925.9,65,Low Risk,2,4,4,244,Loyal Customers
14065.0,24,3,891.02,24,Low Risk,3,3,3,333,Loyal Customers
14068.0,238,3,1250.8700000000001,238,High Risk,1,3,3,133,Loyal Customers
14069.0,149,2,225.81,149,High Risk,1,2,1,121,At Risk Customers
14070.0,319,1,321.6,319,High Risk,1,1,2,112,At Risk Customers
14072.0,301,1,390.85,301,High Risk,1,1,2,112,At Risk Customers
14074.0,258,1,219.39999999999998,258,High Risk,1,1,1,111,At Risk Customers
14075.0,38,3,792.61,38,Low Risk,3,3,3,333,Loyal Customers
14077.0,30,1,115.66,30,Low Risk,3,1,1,311,Regular Customers
14078.0,8,4,640.34,8,Low Risk,4,3,2,432,Loyal Customers
14079.0,317,1,243.63,317,High Risk,1,1,1,111,At Risk Customers
14080.0,48,4,1070.08,48,Low Risk,3,3,3,333,Loyal Customers
14081.0,4,9,4369.47,4,Low Risk,4,4,4,444,VIP Customers
14082.0,27,1,231.10999999999999,27,Low Risk,3,1,1,311,Regular Customers
14083.0,6,3,373.3,6,Low Risk,4,3,2,432,Loyal Customers
14084.0,147,1,150.5,147,High Risk,1,1,1,111,At Risk Customers
14085.0,3,16,5607.43,3,Low Risk,4,4,4,444,VIP Customers
14086.0,97,1,39.95,97,High Risk,2,1,1,211,At Risk Customers
14087.0,39,2,638.0,39,Low Risk,3,2,2,322,Regular Customers
14088.0,41,3,13544.99,41,Low Risk,3,3,4,334,Loyal Customers
14091.0,289,2,9530.08,289,High Risk,1,2,4,124,At Risk Customers
14092.0,9,10,3152.54,9,Low Risk,4,4,4,444,VIP Customers
14094.0,74,1,311.77,74,Low Risk,2,1,2,212,At Risk Customers
14095.0,357,1,2.95,357,High Risk,1,1,1,111,At Risk Customers
14097.0,116,2,422.85999999999996,116,High Risk,2,2,2,222,At Risk Customers
14099.0,10,9,2646.7400000000002,10,Low Risk,4,4,4,444,VIP Customers
14101.0,23,7,3985.14,23,Low Risk,3,4,4,344,Loyal Customers
14104.0,24,3,527.3199999999999,24,Low Risk,3,3,2,332,Loyal Customers
14105.0,43,4,4722.6,43,Low Risk,3,3,4,334,Loyal Customers
14106.0,372,1,214.79999999999998,372,High Risk,1,1,1,111,At Risk Customers
14107.0,83,4,2174.07,83,Low Risk,2,3,4,234,Loyal Customers
14108.0,366,2,447.05,366,High Risk,1,2,2,122,At Risk Customers
14110.0,70,21,7304.8,70,Low Risk,2,4,4,244,Loyal Customers
14112.0,86,6,2919.44,86,Low Risk,2,4,4,244,Loyal Customers
14113.0,10,12,5252.1900000000005,10,Low Risk,4,4,4,444,VIP Customers
14114.0,30,5,977.5600000000001,30,Low Risk,3,3,3,333,Loyal Customers
14115.0,136,2,622.6700000000001,136,High Risk,1,2,2,122,At Risk Customers
14118.0,63,1,458.45,63,Low Risk,2,1,2,212,At Risk Customers
14119.0,10,2,183.37,10,Low Risk,4,2,1,421,Regular Customers
14122.0,41,3,362.42,41,Low Risk,3,3,2,332,Loyal Customers
14123.0,368,1,436.18,368,High Risk,1,1,2,112,At Risk Customers
14126.0,79,1,466.33000000000004,79,Low Risk,2,1,2,212,At Risk Customers
14127.0,15,3,1190.3700000000001,15,Low Risk,4,3,3,433,Loyal Customers
14128.0,186,1,286.71,186,High Risk,1,1,1,111,At Risk Customers
14129.0,34,4,1467.48,34,Low Risk,3,3,3,333,Loyal Customers
14130.0,10,3,1377.86,10,Low Risk,4,3,3,433,Loyal Customers
14131.0,283,1,168.22,283,High Risk,1,1,1,111,At Risk Customers
14133.0,368,1,305.5,368,High Risk,1,1,1,111,At Risk Customers
14134.0,17,15,11123.35,17,Low Risk,4,4,4,444,VIP Customers
14135.0,2,11,4953.61,2,Low Risk,4,4,4,444,VIP Customers
14136.0,35,5,1570.81,35,Low Risk,3,3,3,333,Loyal Customers
14137.0,330,1,332.7,330,High Risk,1,1,2,112,At Risk Customers
14139.0,125,3,670.98,125,High Risk,2,3,2,232,Loyal Customers
14142.0,8,2,671.34,8,Low Risk,4,2,2,422,Regular Customers
14144.0,121,1,30.599999999999998,121,High Risk,2,1,1,211,At Risk Customers
14145.0,94,3,3857.85,94,High Risk,2,3,4,234,Loyal Customers
14146.0,18,7,5259.3,18,Low Risk,3,4,4,344,Loyal Customers
14147.0,23,7,2106.8,23,Low Risk,3,4,4,344,Loyal Customers
14148.0,49,1,309.09000000000003,49,Low Risk,3,1,2,312,Regular Customers
14151.0,308,2,679.45,308,High Risk,1,2,2,122,At Risk Customers
14152.0,22,5,1376.05,22,Low Risk,3,3,3,333,Loyal Customers
14153.0,118,1,233.4,118,High Risk,2,1,1,211,At Risk Customers
14154.0,16,6,5115.08,16,Low Risk,4,4,4,444,VIP Customers
14156.0,6,102,196549.74,6,Low Risk,4,4,4,444,VIP Customers
14157.0,24,3,553.8000000000001,24,Low Risk,3,3,2,332,Loyal Customers
14159.0,14,9,3230.45,14,Low Risk,4,4,4,444,VIP Customers
14160.0,245,7,8421.47,245,High Risk,1,4,4,144,Loyal Customers
14161.0,4,5,2182.46,4,Low Risk,4,3,4,434,Loyal Customers
14163.0,97,1,148.71,97,High Risk,2,1,1,211,At Risk Customers
14166.0,140,2,251.15,140,High Risk,1,2,1,121,At Risk Customers
14167.0,99,4,711.7,99,High Risk,2,3,3,233,Loyal Customers
14168.0,55,2,370.45,55,Low Risk,2,2,2,222,At Risk Customers
14169.0,65,2,621.51,65,Low Risk,2,2,2,222,At Risk Customers
14170.0,10,3,570.18,10,Low Risk,4,3,2,432,Loyal Customers
14171.0,365,1,135.0,365,High Risk,1,1,1,111,At Risk Customers
14172.0,240,3,369.02,240,High Risk,1,3,2,132,Loyal Customers
14173.0,276,2,135.16,276,High Risk,1,2,1,121,At Risk Customers
14175.0,53,5,4456.58,53,Low Risk,2,3,4,234,Loyal Customers
14176.0,2,2,339.11,2,Low Risk,4,2,2,422,Regular Customers
14177.0,16,9,1660.23,16,Low Risk,4,4,3,443,VIP Customers
14180.0,7,9,1570.73,7,Low Risk,4,4,3,443,VIP Customers
14181.0,45,2,308.35,45,Low Risk,3,2,2,322,Regular Customers
14182.0,78,4,678.77,78,Low Risk,2,3,2,232,Loyal Customers
14183.0,46,2,278.34000000000003,46,Low Risk,3,2,1,321,Regular Customers
14186.0,62,5,1550.63,62,Low Risk,2,3,3,233,Loyal Customers
14187.0,108,1,123.5,108,High Risk,2,1,1,211,At Risk Customers
14189.0,3,2,1160.31,3,Low Risk,4,2,3,423,Regular Customers
14190.0,301,1,79.9,301,High Risk,1,1,1,111,At Risk Customers
14191.0,29,2,132.9,29,Low Risk,3,2,1,321,Regular Customers
14192.0,23,1,293.74,23,Low Risk,3,1,1,311,Regular Customers
14193.0,31,1,356.8,31,Low Risk,3,1,2,312,Regular Customers
14194.0,27,15,7321.07,27,Low Risk,3,4,4,344,Loyal Customers
14195.0,74,4,1603.6,74,Low Risk,2,3,3,233,Loyal Customers
14197.0,45,1,390.05,45,Low Risk,3,1,2,312,Regular Customers
14198.0,35,5,868.33,35,Low Risk,3,3,3,333,Loyal Customers
14199.0,58,3,906.3,58,Low Risk,2,3,3,233,Loyal Customers
14200.0,252,1,379.2,252,High Risk,1,1,2,112,At Risk Customers
14201.0,44,3,446.1,44,Low Risk,3,3,2,332,Loyal Customers
14202.0,16,3,847.76,16,Low Risk,4,3,3,433,Loyal Customers
14203.0,32,1,339.34,32,Low Risk,3,1,2,312,Regular Customers
14204.0,57,3,874.22,57,Low Risk,2,3,3,233,Loyal Customers
14205.0,29,7,1947.5,29,Low Risk,3,4,4,344,Loyal Customers
14206.0,23,2,856.85,23,Low Risk,3,2,3,323,Regular Customers
14207.0,322,1,157.8,322,High Risk,1,1,1,111,At Risk Customers
14208.0,186,1,415.31,186,High Risk,1,1,2,112,At Risk Customers
14209.0,20,9,2919.84,20,Low Risk,3,4,4,344,Loyal Customers
14210.0,6,11,3955.6800000000003,6,Low Risk,4,4,4,444,VIP Customers
14211.0,46,9,2161.19,46,Low Risk,3,4,4,344,Loyal Customers
14212.0,80,1,1119.6599999999999,80,Low Risk,2,1,3,213,At Risk Customers
14213.0,39,1,1192.2,39,Low Risk,3,1,3,313,Regular Customers
14215.0,3,4,1626.61,3,Low Risk,4,3,3,433,Loyal Customers
14216.0,49,1,310.74,49,Low Risk,3,1,2,312,Regular Customers
14217.0,1,7,1411.91,1,Low Risk,4,4,3,443,VIP Customers
14219.0,44,2,543.89,44,Low Risk,3,2,2,322,Regular Customers
14220.0,202,2,882.5999999999999,202,High Risk,1,2,3,123,At Risk Customers
14221.0,84,8,3084.69,84,Low Risk,2,4,4,244,Loyal Customers
14224.0,25,5,831.98,25,Low Risk,3,3,3,333,Loyal Customers
14225.0,69,4,2031.07,69,Low Risk,2,3,4,234,Loyal Customers
14226.0,76,1,770.34,76,Low Risk,2,1,3,213,At Risk Customers
14227.0,49,5,3017.75,49,Low Risk,3,3,4,334,Loyal Customers
14228.0,72,3,745.5,72,Low Risk,2,3,3,233,Loyal Customers
14229.0,38,4,1046.84,38,Low Risk,3,3,3,333,Loyal Customers
14230.0,70,3,979.8000000000001,70,Low Risk,2,3,3,233,Loyal Customers
14231.0,85,1,309.91,85,Low Risk,2,1,2,212,At Risk Customers
14233.0,100,3,1441.55,100,High Risk,2,3,3,233,Loyal Customers
14235.0,133,4,1573.1299999999999,133,High Risk,2,3,3,233,Loyal Customers
14236.0,7,4,1253.78,7,Low Risk,4,3,3,433,Loyal Customers
14237.0,8,2,471.14,8,Low Risk,4,2,2,422,Regular Customers
14238.0,297,2,287.38,297,High Risk,1,2,1,121,At Risk Customers
14239.0,66,10,1882.3200000000002,66,Low Risk,2,4,4,244,Loyal Customers
14240.0,58,1,357.15,58,Low Risk,2,1,2,212,At Risk Customers
14241.0,331,1,120.0,331,High Risk,1,1,1,111,At Risk Customers
14243.0,0,8,4842.28,0,Low Risk,4,4,4,444,VIP Customers
14244.0,295,1,366.41999999999996,295,High Risk,1,1,2,112,At Risk Customers
14247.0,39,4,616.79,39,Low Risk,3,3,2,332,Loyal Customers
14248.0,94,2,730.37,94,High Risk,2,2,3,223,At Risk Customers
14249.0,45,12,5400.461,45,Low Risk,3,4,4,344,Loyal Customers
14252.0,16,1,350.99,16,Low Risk,4,1,2,412,Regular Customers
14253.0,128,2,363.40000000000003,128,High Risk,2,2,2,222,At Risk Customers
14254.0,67,1,601.03,67,Low Risk,2,1,2,212,At Risk Customers
14255.0,181,1,1000.63,181,High Risk,1,1,3,113,At Risk Customers
14256.0,126,3,1491.73,126,High Risk,2,3,3,233,Loyal Customers
14257.0,15,4,2854.73,15,Low Risk,4,3,4,434,Loyal Customers
14258.0,30,16,19381.36,30,Low Risk,3,4,4,344,Loyal Customers
14260.0,106,3,824.28,106,High Risk,2,3,3,233,Loyal Customers
14263.0,58,1,322.93,58,Low Risk,2,1,2,212,At Risk Customers
14264.0,14,4,1183.39,14,Low Risk,4,3,3,433,Loyal Customers
14265.0,99,2,843.17,99,High Risk,2,2,3,223,At Risk Customers
14266.0,63,1,40.56,63,Low Risk,2,1,1,211,At Risk Customers
14268.0,105,1,354.85,105,High Risk,2,1,2,212,At Risk Customers
14269.0,74,1,295.73,74,Low Risk,2,1,1,211,At Risk Customers
14271.0,44,1,101.86,44,Low Risk,3,1,1,311,Regular Customers
14272.0,197,2,482.85,197,High Risk,1,2,2,122,At Risk Customers
14274.0,321,1,256.6,321,High Risk,1,1,1,111,At Risk Customers
14275.0,30,6,1189.3799999999999,30,Low Risk,3,4,3,343,Loyal Customers
14276.0,42,4,982.94,42,Low Risk,3,3,3,333,Loyal Customers
14277.0,46,6,13009.61,46,Low Risk,3,4,4,344,Loyal Customers
14278.0,44,1,205.83,44,Low Risk,3,1,1,311,Regular Customers
14279.0,155,2,191.86,155,High Risk,1,2,1,121,At Risk Customers
14281.0,43,1,245.15,43,Low Risk,3,1,1,311,Regular Customers
14282.0,2,11,4120.32,2,Low Risk,4,4,4,444,VIP Customers
14283.0,98,4,628.4399999999999,98,High Risk,2,3,2,232,Loyal Customers
14284.0,288,1,704.4,288,High Risk,1,1,3,113,At Risk Customers
14285.0,148,4,1374.41,148,High Risk,1,3,3,133,Loyal Customers
14286.0,39,4,3851.0099999999998,39,Low Risk,3,3,4,334,Loyal Customers
14290.0,48,3,2201.91,48,Low Risk,3,3,4,334,Loyal Customers
14291.0,15,12,4020.85,15,Low Risk,4,4,4,444,VIP Customers
14292.0,45,7,4354.32,45,Low Risk,3,4,4,344,Loyal Customers
14293.0,3,6,2221.37,3,Low Risk,4,4,4,444,VIP Customers
14294.0,42,1,375.34,42,Low Risk,3,1,2,312,Regular Customers
14295.0,73,4,2196.71,73,Low Risk,2,3,4,234,Loyal Customers
14296.0,56,2,456.40000000000003,56,Low Risk,2,2,2,222,At Risk Customers
14298.0,10,38,39667.19,10,Low Risk,4,4,4,444,VIP Customers
14299.0,0,19,10533.87,0,Low Risk,4,4,4,444,VIP Customers
14301.0,51,3,1352.04,51,Low Risk,3,3,3,333,Loyal Customers
14302.0,65,3,742.9000000000001,65,Low Risk,2,3,3,233,Loyal Customers
14303.0,42,2,277.94,42,Low Risk,3,2,1,321,Regular Customers
14304.0,14,2,1341.56,14,Low Risk,4,2,3,423,Regular Customers
14306.0,13,4,1058.0800000000002,13,Low Risk,4,3,3,433,Loyal Customers
14307.0,8,5,2075.31,8,Low Risk,4,3,4,434,Loyal Customers
14308.0,184,2,1147.02,184,High Risk,1,2,3,123,At Risk Customers
14309.0,48,2,1428.28,48,Low Risk,3,2,3,323,Regular Customers
14310.0,67,1,492.1,67,Low Risk,2,1,2,212,At Risk Customers
14311.0,202,1,206.19,202,High Risk,1,1,1,111,At Risk Customers
14312.0,13,5,1478.7,13,Low Risk,4,3,3,433,Loyal Customers
14314.0,65,1,109.80000000000001,65,Low Risk,2,1,1,211,At Risk Customers
14315.0,199,2,716.69,199,High Risk,1,2,3,123,At Risk Customers
14316.0,57,5,1370.34,57,Low Risk,2,3,3,233,Loyal Customers
14318.0,95,1,158.02,95,High Risk,2,1,1,211,At Risk Customers
14319.0,59,1,494.85,59,Low Risk,2,1,2,212,At Risk Customers
14320.0,181,3,868.96,181,High Risk,1,3,3,133,Loyal Customers
14321.0,66,2,687.3100000000001,66,Low Risk,2,2,2,222,At Risk Customers
14322.0,64,4,474.1,64,Low Risk,2,3,2,232,Loyal Customers
14324.0,44,2,701.61,44,Low Risk,3,2,2,322,Regular Customers
14325.0,204,1,245.48000000000002,204,High Risk,1,1,1,111,At Risk Customers
14326.0,98,2,757.13,98,High Risk,2,2,3,223,At Risk Customers
14327.0,17,5,1583.28,17,Low Risk,4,3,3,433,Loyal Customers
14328.0,73,1,445.05,73,Low Risk,2,1,2,212,At Risk Customers
14329.0,10,8,4912.38,10,Low Risk,4,4,4,444,VIP Customers
14330.0,258,1,200.63,258,High Risk,1,1,1,111,At Risk Customers
14332.0,16,2,1077.2,16,Low Risk,4,2,3,423,Regular Customers
14334.0,60,4,1766.27,60,Low Risk,2,3,4,234,Loyal Customers
14338.0,171,1,339.88,171,High Risk,1,1,2,112,At Risk Customers
14339.0,63,1,310.75,63,Low Risk,2,1,2,212,At Risk Customers
14341.0,55,10,2285.04,55,Low Risk,2,4,4,244,Loyal Customers
14342.0,67,2,249.88,67,Low Risk,2,2,1,221,At Risk Customers
14343.0,56,4,1079.66,56,Low Risk,2,3,3,233,Loyal Customers
14344.0,2,14,2443.77,2,Low Risk,4,4,4,444,VIP Customers
14346.0,60,3,1294.17,60,Low Risk,2,3,3,233,Loyal Customers
14347.0,371,1,82.6,371,High Risk,1,1,1,111,At Risk Customers
14350.0,15,2,689.1,15,Low Risk,4,2,2,422,Regular Customers
14353.0,45,2,285.9,45,Low Risk,3,2,1,321,Regular Customers
14355.0,0,3,840.0500000000001,0,Low Risk,4,3,3,433,Loyal Customers
14358.0,24,2,400.06,24,Low Risk,3,2,2,322,Regular Customers
14361.0,213,1,214.70999999999998,213,High Risk,1,1,1,111,At Risk Customers
14363.0,37,2,227.47000000000003,37,Low Risk,3,2,1,321,Regular Customers
14365.0,29,2,634.68,29,Low Risk,3,2,2,322,Regular Customers
14366.0,160,1,136.0,160,High Risk,1,1,1,111,At Risk Customers
14369.0,277,2,469.13,277,High Risk,1,2,2,122,At Risk Customers
14370.0,85,6,1175.78,85,Low Risk,2,4,3,243,Loyal Customers
14372.0,78,2,860.08,78,Low Risk,2,2,3,223,At Risk Customers
14374.0,176,1,108.0,176,High Risk,1,1,1,111,At Risk Customers
14375.0,85,2,871.26,85,Low Risk,2,2,3,223,At Risk Customers
14376.0,318,1,215.46,318,High Risk,1,1,1,111,At Risk Customers
14378.0,256,1,131.25,256,High Risk,1,1,1,111,At Risk Customers
14379.0,28,2,917.06,28,Low Risk,3,2,3,323,Regular Customers
14380.0,317,1,48.96,317,High Risk,1,1,1,111,At Risk Customers
14381.0,86,1,423.26,86,Low Risk,2,1,2,212,At Risk Customers
14382.0,25,1,578.14,25,Low Risk,3,1,2,312,Regular Customers
14384.0,135,1,58.5,135,High Risk,2,1,1,211,At Risk Customers
14388.0,7,9,3488.16,7,Low Risk,4,4,4,444,VIP Customers
14389.0,59,3,854.55,59,Low Risk,2,3,3,233,Loyal Customers
14390.0,7,5,1731.16,7,Low Risk,4,3,4,434,Loyal Customers
14391.0,211,1,135.6,211,High Risk,1,1,1,111,At Risk Customers
14392.0,67,1,266.4,67,Low Risk,2,1,1,211,At Risk Customers
14394.0,199,1,93.8,199,High Risk,1,1,1,111,At Risk Customers
14395.0,7,12,4630.7,7,Low Risk,4,4,4,444,VIP Customers
14396.0,6,6,1591.74,6,Low Risk,4,4,3,443,VIP Customers
14398.0,36,2,707.79,36,Low Risk,3,2,3,323,Regular Customers
14399.0,29,8,2108.21,29,Low Risk,3,4,4,344,Loyal Customers
14400.0,43,2,1157.77,43,Low Risk,3,2,3,323,Regular Customers
14401.0,59,9,2744.42,59,Low Risk,2,4,4,244,Loyal Customers
14402.0,287,1,285.6,287,High Risk,1,1,1,111,At Risk Customers
14403.0,224,2,404.7,224,High Risk,1,2,2,122,At Risk Customers
14404.0,4,8,1404.04,4,Low Risk,4,4,3,443,VIP Customers
14405.0,21,1,195.0,21,Low Risk,3,1,1,311,Regular Customers
14408.0,106,4,1503.2400000000002,106,High Risk,2,3,3,233,Loyal Customers
14409.0,3,5,1696.64,3,Low Risk,4,3,3,433,Loyal Customers
14410.0,11,2,1531.63,11,Low Risk,4,2,3,423,Regular Customers
14412.0,59,1,656.16,59,Low Risk,2,1,2,212,At Risk Customers
14413.0,45,3,643.47,45,Low Risk,3,3,2,332,Loyal Customers
14414.0,9,1,902.35,9,Low Risk,4,1,3,413,Regular Customers
14415.0,14,10,6124.52,14,Low Risk,4,4,4,444,VIP Customers
14417.0,22,1,524.65,22,Low Risk,3,1,2,312,Regular Customers
14419.0,17,1,202.85,17,Low Risk,4,1,1,411,Regular Customers
14420.0,31,3,1251.65,31,Low Risk,3,3,3,333,Loyal Customers
14421.0,147,4,1656.26,147,High Risk,1,3,3,133,Loyal Customers
14422.0,9,13,6007.88,9,Low Risk,4,4,4,444,VIP Customers
